Ticker,Name,Asset_Class,Geography,Sector,Expense_Ratio,ESG,VTI,VOO,QQQ,VGT,VHT,VFH,VPU,VDC,VCR,VWO,VEA,ESGV,VSGX,BND,BNDX,BSV,BLV,VCSH,VCLT,VTIP
,,,,,,,0.00847525822394198,0.007169529712949639,-0.027611878815387837,-0.007309326751505582,0.0011182189106025537,0.0009947441481012024,-0.015801318159055094,-0.0006358813228426173,0.00035527958856597293,-0.02388597994689295,0.011314692338108837,0.01939136589573007,-0.01916101864038625,0.003730394569075658,0.011718193760523946,0.00497634256720312,0.003177454488196287,-0.004501994582421767,-0.0008798026017511612,0.0028551304744710506
,,,,,,,0.01391240028570823,-0.0027526675659345604,-0.00482270226061963,0.021590211602783696,-0.012479922241885696,-0.019404665663538715,0.011997393544571713,0.0005384962294484766,0.006362067489291148,-0.00531246721290575,-0.005906772874962125,0.01660958915362063,0.001785879365051602,-0.0010134063840601666,-0.00719722111569862,0.0026346890705538683,-0.0027494737823144546,-0.0026038045348993014,0.004887387462534624,0.0009443840195884555
,,,,,,,-0.00037010121580333854,0.0035916635248844212,0.0007262756878432755,0.03493347185428875,0.0103126681944714,-0.009043353938187544,-0.006995915767980493,0.007432144232565571,-0.014088548161335418,0.014646130616316578,-0.012842471945987675,0.022537802334481338,-0.01782979225387155,-0.004931846038329461,0.0064961661989339945,0.003422585011811094,-0.00046084677822185924,-0.009981102514279683,0.008375331972637599,0.006107838582095731
,,,,,,,0.010385328978920241,-0.0009514305436768458,0.025596559684129237,-0.0049925784065948855,-0.004587565831613126,-0.0010908755572161546,-0.00775252437014381,0.0026821613126350166,-0.022611809531372384,0.00960328025770506,-0.0016798063739565708,-0.0012404521040005128,0.007947122954841684,0.00635000286359575,0.005932204352003638,-0.001238818536075775,0.0005613948269214445,0.0004374673412582148,0.006758467246363305,0.011918270264063125
,,,,,,,0.003966360250476341,0.0013199596499271818,0.005353910606462439,-0.006232537821011577,-0.015215818986597511,-0.011746947428411076,0.0023556919723094288,0.00988136633913245,-0.005155368494915836,0.008410651542099355,-0.007650385643976465,0.0033062448874709507,-0.0005945871444200275,-0.004623527128753574,-0.004666894190135174,-0.00029982215723732813,-0.0073011093072346805,-0.0010453592232652035,-0.005260707967143665,0.004553733222942016
,,,,,,,-0.006101197546051243,0.006301570254369136,-0.0028365079321329635,0.02225076715676551,-0.003931151609659125,0.006349287299962045,0.011836373494287152,0.003221241652018242,-0.011857124259141587,0.0011963789948953613,-0.00028524574615355105,-0.014816425494207912,0.004546099720241181,0.00834234277386161,0.0052356666823657975,-0.004149455443574136,-0.003694185214102174,-0.008164469506557871,-0.0010683803877119047,0.0049440654823581
,,,,,,,0.003963956055084139,-0.007832206832334725,0.012891083717752338,0.024143582185960685,0.015357597906343109,0.015657508323436976,-0.00980821818978397,-0.0057743737464043795,-0.0047314019764731095,0.0005130105380508232,0.012724381346841392,0.015119344261182744,-0.008288829605897661,-0.0012219232480325465,0.0018807248151311443,-0.0014239872212004092,0.006955364462065696,0.0022210643263866603,-0.001525823527248982,0.0008534501223219117
,,,,,,,0.01573036566465969,0.021273872756854603,-0.03271702963511828,-0.007392900407299024,0.008852217421134928,0.012537618516973166,0.0009667984984797165,0.003965035252061017,-0.0011278031881747153,-0.010165138231575154,-0.0042230165508679,-0.01132779551267935,0.01314464931657751,0.008152910363089252,-0.0009373812997670389,0.0016309645429294526,0.004630955942923978,0.003779363723454798,0.002646272675381638,-0.0005076287668347414
,,,,,,,-8.260391099515409e-06,-0.00971017381499702,0.003984218371628489,-0.005852802256437859,-0.0031365213440785918,-0.00178442870930208,0.0046381650033057295,-0.011087262073206618,-0.004182484090230134,0.011581254723240555,-7.823381311574881e-05,0.002517755637626291,0.010767246640588514,0.0035946564502963916,-0.003919677434859999,0.004038189185344189,-0.00011319788663617433,0.0013351723943244445,0.0036317677750726655,-0.002178977220024506
,,,,,,,0.01599643655814006,-0.011791886127877323,0.012012977908304502,-0.003776769132907608,-0.003142577043184288,0.01525726136849952,0.00728105607263144,0.0014355970577652314,0.014874675344707454,0.007135567110230237,0.0009302273480839523,-0.010623025276328442,0.006185443030118876,-0.00048497744721229133,-0.0033955472572459295,-0.003171470450407355,0.0014156172925644656,-0.0014203408760448508,-0.003994463370128682,-0.003930559958572711
,,,,,,,-0.025847451040897446,0.011931108735000678,-0.021728793686697622,-0.019716757665514156,-0.002866350512173826,0.0018366745720211155,0.0021144155527722517,1.7700093555392e-05,0.0036174476460232004,0.008272301567884787,0.008834308822052847,-0.005538668267386961,-0.0009451724686344077,-0.0023969818591306332,0.010449060478929632,-0.0009465178109557975,-0.0012712125281822881,0.0031572107587592747,0.0005391925695846884,-0.003235070498497487
,,,,,,,0.008569025043752239,0.008266626939629358,0.017606310648103935,-0.013329779197262972,0.02111747983560841,-0.0030208597111803935,-0.0033202783908332233,-0.001731168572725397,0.0033547435961082837,-0.008016557482681288,-0.022118893339846055,-0.008022624310497004,0.006148572852951321,-0.001504539386730399,0.00020341409478741315,-0.000303897660697567,0.0069829169291399104,0.0036011018023834555,-0.009899636660780682,-0.0065527798217149165
,,,,,,,0.001220470682381712,0.006591198170521551,0.005527446112416212,-0.014612111501281017,0.004169354522315533,-0.005784026635409398,-0.007925902206487197,-0.0009353751143893075,0.006572071440434019,-0.03405348671793991,-0.005717002947652968,-0.0057287526067581794,-0.00671892567987349,0.002341583461876188,0.004110650007657295,-0.004037367606577456,-0.0008017628889708195,0.0017370178485984422,0.007409725029009449,-0.00017935725342511664
,,,,,,,-0.002640073504658674,0.006633455092642799,-0.005779318708512019,-0.011066963476561926,0.004650416471910696,-0.002674696864881283,0.0012114388304637475,-0.01846849045497639,-0.011038331177807692,0.01795444338805913,0.0024628369227947273,-0.005041227031489786,0.008905556590207121,0.0005857824810885838,-0.003754496908337766,0.001924047725275201,0.0013592104606742403,-0.0039230612521738055,-0.002361871203383468,-0.008223337886131934
,,,,,,,0.001267607765355023,0.00022753227153085375,0.009941727991594273,-7.027331080171773e-05,0.010652834540318422,-0.0035317681854122878,-0.010371390119856069,-0.005137249077409615,0.010741117874202686,-0.007261399296134467,0.012350789564268612,-0.005132687949250771,0.01684480894323921,-0.0027690570403435255,-0.0036992647311081942,-0.0020219709952278273,0.005930150720710325,0.0015830038275559035,0.0004793196992224849,0.0011545826207185535
,,,,,,,-0.01952568914600893,-0.008622543714858317,0.034510392867065934,0.003963220988047811,0.002737891590265135,0.002054162223754877,-0.028863504834946076,0.001278449011411147,-0.00040764286535459885,-0.01340441222468993,-0.004569024475062052,0.008683339117803071,0.011056105599791862,-0.0006281570515881612,0.005609924046249711,-0.000436171053531072,-0.003686857424229533,0.006177403254127394,-0.0013482485699403061,1.83469597882913e-05
,,,,,,,-0.0018467188783751194,0.0011080455819372633,0.0031779938258774273,0.02370750739221115,-0.002240421458207031,0.001955739810498646,0.0047155980415766775,0.0019485639199740038,0.007054806172412126,0.011495662590623899,-0.01841552706041874,-0.010698627930625202,-0.006946024698074095,0.000592885148595749,-0.006547881057757662,-0.0012058481157356331,0.00799394592248447,-0.002783145293058651,0.005930137875067075,0.0009346764919334389
,,,,,,,0.003921125715117464,-0.006421617115121118,0.004173308794505041,-0.014525310611081864,-0.0016134984908497828,0.0003804602015341447,0.009389348410861953,-0.009926751409259582,-0.010368572330401555,-0.005872202238706074,0.0065471144596613625,0.0025554142701386686,0.003964173172731029,-0.01044367047207406,-0.0018760688395263576,-0.0022180155171590233,-0.007452307048716885,0.010689696695662157,-0.013987532206986895,-0.0024106578500999623
,,,,,,,0.015128940447415161,0.010101197334177511,-0.006440413493103662,0.015214835977148757,-0.0003660125941406395,0.004719381697463498,-0.023279324355418386,0.013007078408647007,-0.015187587660160644,0.01735898214474595,-0.006003623888256294,0.012529591523055585,-0.012581415437586478,0.0024908405739434937,0.00037013705536116025,0.0001288650435583359,0.008348210655563994,-0.002428154669926922,0.00011694828837045507,0.015584301850902519
,,,,,,,-0.004832702182736475,-0.0011205738150213865,-0.012297665541971876,-0.0027598326633826342,-2.2222365098415928e-05,0.012256462747863413,-0.009747307047099377,-0.008311748482145009,0.008528896580250286,0.01027209519322716,-0.011546666590903613,-0.00478196364513396,0.006073903111756757,-0.004698606123584035,0.0007568630092002621,-0.0004968287357040672,-0.0016633779197598728,0.0003620350667006811,-0.0003290937874884895,0.007000579500901564
,,,,,,,-0.007734936028931877,-0.007904971967925115,0.012905037248163683,-0.00029195564478649426,0.007626295436369798,0.009845541354413238,0.006541542610051978,0.010044572005267368,0.004114095260975166,0.011337109171207642,-0.005893453897132241,-0.006829188907476019,0.0048560341286253885,-0.005566662016028725,-0.0006954664250807814,-0.0009655736468359968,-0.0010134937391264086,-0.003162427980031681,-0.0020681819379584137,-0.006022712500423614
,,,,,,,-0.004667570435845366,-0.0028638584165299346,-0.012391257388633007,0.010572292382499057,0.0008694588580729944,-0.014498979684499036,0.020924954697116988,0.0046219436187168485,-0.008670515543575105,-0.021455291379208548,-0.0014952535765584954,-0.0019552462518025084,-0.01834816339532164,-0.008236721735553551,0.0021790989054796157,-0.0020353848650410283,-0.009250050855914713,0.0013163541796013044,0.008831132728178164,0.0013643404371344913
,,,,,,,0.009504021177020741,0.004479314542756243,0.001523493558290887,-0.01639083032343448,0.007676400772155792,-0.02518921134901955,0.0005579370767540789,-0.006112273098438031,-0.008346630812746945,0.01979110376618241,-0.005697446645382128,0.012147252083607101,-0.011267838439123639,-0.008769462489339451,0.003664278779089058,0.0011085740123488663,-0.0020739735868884643,-0.008511108463176376,-0.004236647294278856,-0.002840030714686618
,,,,,,,0.0036375110965968446,-0.005287245528039748,-0.00671486170147675,0.006186146192760759,-0.0004571658010858232,0.009693199112392737,-0.006930029412291345,0.01810310892609512,0.011604347844147694,0.004580008499741697,-0.021705660570990694,0.002291076309533577,-0.0024813889674376714,-0.0065772375155614465,0.00387318772729665,0.005110851805476855,-0.004999032655134422,-0.002530208994083606,0.004058980886178306,-0.00487239863353707
,,,,,,,-0.004947602037670388,-0.007872203955664315,0.0076346973861958775,0.0029467831231958412,0.001136351903160906,-0.013318786984154212,-0.0014789644110484016,-0.0115863683175648,-0.01154411892867328,-0.00550843422793925,0.009320661968871321,-0.004962142946075986,-0.0026585974714082626,-0.0033451047881524524,-0.004729019043339134,0.0005696616985173821,-0.0028382317268673633,-0.005260606001742836,0.001981263943530418,-0.006500360355619675
,,,,,,,0.0054826743311335606,0.002786872114919123,0.005454931579304224,0.007836768960122236,-0.019632006845321077,-0.0018976540189268353,0.014098764191481847,0.009541541736100015,0.016776729532559632,0.0026942154774760177,0.013098750412787222,0.0051887665118803975,-0.011744769354188054,0.009966295687632841,-0.0012207754896439858,0.003138354644733387,-0.0004865548289443981,0.0008766917394614545,0.006507596262677579,0.00236108345379627
,,,,,,,0.0013207754934804038,0.002799665711087228,0.016013099163868488,0.004787529658617271,0.009513276747024815,-0.011351130260593596,-0.006109641791245354,0.010355823180429782,-0.008656207346478689,-0.028019763726373118,0.006865219913395057,-0.010672921498364234,0.004239787293521837,-0.0024293983794760193,0.0061738143093846886,-0.004020665775460388,0.0049889580723645275,0.005172236877544536,-0.003135945423887527,-0.0032069011753478693
,,,,,,,0.010036449905328893,-0.004719431753711298,-0.007200245982821206,0.03727950209866341,0.0038148847589799272,-0.017669804375800197,-0.007641920066502536,-0.006356202090766449,0.006733919256083829,0.006938444983690734,-0.011026856704248167,0.007163595104429479,0.002864736089405121,0.0010887505313401566,0.004673235937869362,0.0006232843178813084,0.001238016757003129,0.0034300309355727574,-0.0034648444956187946,0.00503913012012602
,,,,,,,-0.006670530938773524,-0.004360383056183228,-0.003598124029400569,-0.009116099763769737,0.010330101098596523,0.00576462728204788,-0.004477435221820324,0.014274653000643288,-0.002936184757489846,-0.016069944130913144,-0.0016649153394751796,0.004436073077017676,-0.0015926913197851931,0.0022024069325316436,-0.00666429725740532,-0.0031421049569132,0.0017383832670055694,-0.011658296804294461,0.005680349537386992,0.005168911072652195
,,,,,,,-0.002926621465977682,0.002670499373576363,-0.01423145573673461,-0.007514954325027265,-0.028612553781936893,0.007941551603026469,-0.009183286082587123,-0.0021504651459895276,0.00638187431082343,-0.02124272457349655,0.0002847868477054194,-0.002728084711388841,-0.0072079150015836296,0.0008553259310792436,0.0019573995017610085,-0.004280774782595705,-0.005277596944227812,0.010410348264639402,0.0023266065416505523,0.007069571926057248
,,,,,,,-0.003571081531321576,-0.014130843414973242,-0.006214398901141674,-0.008897107896371464,0.021233747047807276,-0.005415104007267195,0.0015767031599479553,0.0032369362927985703,-0.005091140021141926,-0.023957746979486258,0.006337943895619102,-0.008035857984472311,0.010837071264165634,-0.00018721730362996825,-0.00969112624687405,-0.002068114222377109,-0.004203770448013651,0.001676399703104342,-0.007524686733383794,-0.004061933830370518
,,,,,,,-0.014285149481321186,-0.013724637743765552,0.006109507395672783,-0.007882156787403819,-0.0010458962815517376,-0.0255604229214491,0.016596784584695604,0.0029532183877122075,-0.0012779290607229422,0.018203013999838806,0.007033404887180808,-0.008516809222834574,0.016904071130882953,-0.005776468817996224,0.00043467451030184816,0.003725698003240719,0.009193625091756561,-0.0036824957024650016,-0.002496525072316352,0.0025768280534600512
,,,,,,,0.003311202770645761,-0.0068344422125243606,0.01180482924968028,-0.009110806909597764,0.011431828167375166,-0.005112444482524828,0.003580792731160291,-0.000993087414705478,0.0007591917539572113,-0.00966821429908462,-0.0069917379877849585,0.005698173363459102,-0.0044856148384653715,0.007454637741396059,0.009688835083729886,0.0030000474860089367,-0.003476005173816233,0.0009856395949547042,0.002131913269240305,0.0033622710832115045
,,,,,,,0.002960552721798893,-0.0017844715171184723,-0.01338247986266438,0.018285247966613277,-0.010049059271255309,0.0042680400540254645,-0.002173535021262876,0.008458082731597821,-0.009671874557814727,0.02493964335866399,0.0011699555641356042,0.012639805024890618,-0.005771669171548208,0.009235983218189426,-0.0045394635863449315,0.000879014166163199,0.008481041260286478,0.001080949112513462,0.004388821107732945,-0.002170890875519824
,,,,,,,0.0004011345664246089,0.003459075655980046,0.013494088801584902,0.02175756371984782,0.006477739050625697,-0.014439115687741288,-0.002568112689155441,0.00828488720552213,0.007758243454201259,-0.008172823408836766,0.004922804046152411,-0.006023077470287948,0.005262076654119962,-0.008213293470613428,-0.0039716152274579105,-0.004448101679669793,-0.0010153059944043325,-0.0031342435847578182,-0.003196153265964775,-0.003658859786964375
,,,,,,,-0.0019958713337514694,0.01510356216949552,0.02078456788207426,-0.008111194406242143,-0.010184155631736563,0.002183599197791556,-0.01528190808696657,-0.017135319732381808,-0.0047821356647158525,-0.02691772732148715,0.014908223221467665,0.004933867035514843,-0.0032302937974698622,-0.004920142954431898,0.004020148907864297,-0.0004388419541638104,0.00021143968071752025,0.0011895833367103776,-0.014371279949084706,0.008247603328879865
,,,,,,,-0.013803707420504144,0.008926596232020193,0.006651523548355512,-0.01203533359656343,-0.005887689606958051,0.0001969015082700444,0.009181097771471589,0.013393402428781525,-0.0019359991534001857,-0.017464391039178545,0.0073950653982472305,-0.02052027018602069,-0.0010439720066323416,-0.0011990517118850303,-0.0075140075760482304,0.0010551000267052066,0.005551825801149649,-0.0028373614381015364,0.002816115928685166,0.0013374793786602689
,,,,,,,-0.00385645322765359,-0.0012493852996342712,0.028601937188370986,0.007521233345796061,0.019490313538667862,0.006142914996010883,-0.0004283719701280204,-0.016274919880356745,-0.009593493746085122,0.02017298592011102,0.00824056687375519,-0.005496177306571997,0.007746531517246713,-0.004622688974550957,-0.0029637751494251954,0.0006766086887357936,0.0065594621096932825,-0.0018218099634501137,-0.0059016034497198794,0.00337983875355869
,,,,,,,-0.003077145165267695,0.00015983792097311168,-0.011156837986553593,-0.007833345664214567,-0.0015568240076334657,0.0015458036841415326,-0.0014547991359062564,0.010675462043416573,-0.025273336587953107,-0.0020943708469866804,0.0011882662792936094,3.941067129098046e-05,-0.01874356087507293,0.0027298277672793262,0.0031822056879087634,-0.005381380750442238,-0.00035406280139543746,-0.0032313956787754223,-0.009886693990612056,-0.003910380059139637
,,,,,,,-0.00767277269221619,-0.00967529364637809,-0.018219820549671254,0.009943977266332662,0.002524328731797229,-0.009380689408815555,0.03228107567844861,0.011617051368275833,-0.00156027762600169,-0.008372596743849615,0.014454591452035037,-0.008746834169818337,0.013533023248526692,-0.003441361012033065,-0.0029714292384470154,-0.0025209535440596153,-0.0017412152676076944,-0.006963356448698264,-0.013961629624920703,-0.005896422332610969
,,,,,,,-0.0012628571166600914,0.0001648686400761007,-0.02623080373356418,0.0034938453127694954,0.009050677306887541,0.012315715016644913,0.0033375290836568624,-0.010559664302151982,0.02447615421612916,0.0029602916136446033,0.004447627959594974,-0.00901506374789596,0.0010768052432934135,0.011025280339033014,-0.000979849936054858,-4.2233292446149925e-05,-7.960224261106561e-05,0.0009291823510769195,0.004269904300988706,-0.002647248872460552
,,,,,,,0.004390508568145384,-0.0025365863892013833,0.022890664672337743,-0.02228616172495848,0.005306818879726046,-0.0012352957302697001,-0.007167910500951844,-0.003758142879545848,0.008196042878980238,0.008428523778680719,-0.008260879101735705,-0.006327795564688862,-0.003764931445621802,0.0061527429717179805,0.003920928551575172,0.0017588727285515699,0.0018897876411605916,0.0031264971825816904,0.0008430872520248326,-0.0004201069369499852
,,,,,,,0.0192118590121053,0.003577185603380895,0.010265484845310867,0.023662578019950923,0.0018541890514357643,7.695460490068137e-05,-0.0039135759620554334,-0.010707046684859358,0.00015739620265605358,0.018278381054439373,0.014383699701251907,0.003271927283263732,-0.0005423415422144892,0.0012628701531610745,0.0023077304176828063,-0.006438383463299839,0.0046565184343487775,0.002774417980381861,-0.0009282819035612582,-0.005121100034086745
,,,,,,,0.0020957781283183897,-0.007922309435523231,-0.000383770063656826,0.027388165096432823,0.003999610024662254,-0.00898267959073196,0.011834457091967548,-0.001799210302887353,-0.0022789082920826767,0.023575987678286822,0.007329032725390276,-0.001523290184063747,-2.5706449794812684e-05,0.005334931316598661,0.0015340919814770095,-0.00033637192643957536,0.00022114929497075788,0.004299626263176171,0.007145121814813808,0.000150775956748085
,,,,,,,0.0029255039072276436,0.005543465142411722,0.004649529394797304,-0.008741830357265792,0.02438415585238275,-0.004082822511915104,0.0014827041053776446,-0.0027303428418574125,0.0005746589281204638,-0.0053562983326253715,-0.004080440211284823,-0.02203231233324972,-0.016962013034449254,0.005729502121786544,-0.0014956113963501935,0.0005791463096368571,0.0032944314901157683,0.001821701050074341,0.0033866234151153627,-0.0082425259403425
,,,,,,,-0.0003944591576616722,0.015677389130025778,-0.016432335709475648,-0.005365523399039762,-0.0002261879703358539,-0.00849802714026901,-0.014032779783173667,0.0081466053226934,0.0058211911517520995,-0.020816762977312612,-0.004444929673992434,-0.02085700152635066,0.015299382274532359,-0.0026197374402912163,0.0020503055763447767,0.0026988359655486394,0.008391798661354704,-0.0024636274910845176,0.008281500213609584,-0.005400237112349361
,,,,,,,-0.018837712152990415,-0.0007376014845685759,0.03713627969425239,0.004737980860873574,0.002360990467149675,-0.0013794605992342298,0.009542289345752035,0.013453087461196084,-0.01145812815308845,-0.006215442577972416,0.003315755451407618,-0.005718651778571755,0.0007632563227061846,-0.003881086222709824,-0.0004186634004987831,0.0022285727527123103,0.002106548061323923,0.004398319322155944,-0.006763677360834983,0.0035545562413843755
,,,,,,,8.486124550783123e-05,0.0043671172209894145,0.0023883177296284124,0.0054668518498053745,0.01085654396007612,0.017467084801423435,-0.00633144085538994,0.014306838107899561,0.011493216946688721,0.0045644881053261786,0.004981847952675847,0.00492686586053552,0.0047800213044737515,0.0005907153148482372,0.0024890280496289237,0.0018977139564264156,0.0017582642800238917,-0.006587587699209675,2.724688023018242e-05,0.003218952601389471
,,,,,,,0.0009523020994102644,0.007251439917111125,0.0020909219190733933,0.010328164090092457,0.011405259329579838,-0.013369011429313564,0.019082977762175456,-0.005271680265783021,0.00750381315441244,-0.015020142819369775,0.0023229226563120644,-0.027125048427252347,0.009865497705740427,0.00450818062248972,-0.0022846601255898913,-0.0022498215201058025,-0.00739455412545034,-0.004303356912562401,-0.00788356687474007,-0.001759383826934332
,,,,,,,0.024982421124852862,-0.0036622047188583627,0.011336499358480379,0.030603068081495242,0.012220303055603801,-0.01578561397876741,0.011150480657146486,-0.0017422187374452778,0.007531857257079344,-0.014914414638320687,0.0034630867344288487,-0.004647301761516307,-0.009861624575603002,0.0008953019932670883,-0.0007128448718977056,-0.005574006411369923,-0.012953650684145317,-0.004621000357116224,-0.0009469116592773361,-0.004888821545384766
,,,,,,,-0.0015736096478112251,0.002590924818104168,0.007665138476050698,-0.002204208412410741,0.006737302220291846,0.015061703274936085,-0.004123218956587512,-0.016484381922209503,0.004734757388097272,0.005900606104798168,0.017349573745763805,-0.004912478565174212,0.005084718990352284,-0.007684982410954986,-0.00474978896276007,-0.001029158271184203,0.002141878646150842,0.005600280295696551,-0.0010430792688333867,-0.004937017757630055
,,,,,,,0.0033654734233361247,0.0004759240078179486,0.0038082603641869705,-0.011524458668076805,-0.011080049127304837,-0.001743236771518661,0.01316016361735113,-0.007708700664961888,0.000546166576939899,-0.0003784376251272184,0.011065431522348857,0.014233377782084479,-0.002326410908987936,-0.0038141222197542114,2.4961949968820506e-05,0.0031548954756256803,-0.00027412115640436114,0.004913942570700378,0.0033330681863153544,-0.0016663412297065704
,,,,,,,2.8823029475668845e-06,0.0013267609854883172,-0.011407116831679678,-0.020239788420217907,0.01668431532301096,-0.006340727386599166,0.001028555105274033,0.009998516330974575,0.007078612359668199,0.0009247519265853843,0.0022563559126502434,-0.0035002181171286365,0.008817707752164937,-0.00016986431797189015,-0.0038550043181442245,0.0043303635825732946,-0.00237391337457371,0.0026365261852249744,0.0004278194057094916,0.003422592458226457
,,,,,,,-0.01133678037619532,-0.007380097838554665,0.007522025357039936,-0.010513950599128784,-0.011113453930186881,0.010749046873960765,0.008877736751222194,0.016505828235482318,0.00626814133741378,-0.011735925355201113,0.009763105807674833,0.004179889847409284,-0.020922274203514956,-0.0001783280216291513,-0.005370232250809967,0.002281647306893356,0.0014176510209317234,0.005559649326058986,0.003317035691399578,0.004841228456721623
,,,,,,,0.011778228145150206,0.0005951017425894271,0.0286803674471255,-4.690459310695641e-05,0.0033763546523903325,-0.0057061553973686415,0.005197328172944747,-0.011993488718799222,-0.003190407109410238,-0.003286411427292277,-0.009975239035275396,0.0017625714008746324,-0.00064094300241269,0.010062710883949041,0.0014933057392769408,0.001438022468405203,-0.00010201864598454144,-0.004196413912059941,0.0037172006656944713,-0.002282658677409845
,,,,,,,0.007869330326867742,0.005329982912454497,0.020631300692324665,0.027368367952766814,-0.00719275850019358,0.01861009713546936,-0.008113566549908736,-0.005574642591528943,-0.00538601772896901,-0.014387730308292872,0.004329270499468089,-0.020955664798072007,-0.005678206557839616,-0.006729939711994991,0.0012636988792883018,0.0012889189451578964,0.005838901253169493,0.0019429755993049021,0.01097464338691571,-0.005567462129923919
,,,,,,,0.00826031947043047,0.014861436077950417,0.024347799399590954,-0.007314169485542571,-0.00029138346592992543,0.007129258713392691,-0.006085498323174621,8.594243041072967e-05,0.001368562952619867,0.014643174577996588,0.018443063497331103,0.008032072166317373,0.004672629506341555,0.0027279462091793732,0.0041143686747428625,-0.0015183562402823418,0.0006305543412948896,-0.0004258721419158212,-0.0013764832764306218,0.0015392181893316666
,,,,,,,-0.00874387454794739,0.009942708260852069,-0.007218235146467777,0.0038068192745834774,0.003637624103034804,-0.004529114081457027,0.010649608175811611,0.003151611588196068,0.015840201514951874,0.016963989355580043,-0.0018304589539237383,0.0025039650545628793,0.005050441873682021,0.007645565541641448,-0.0019556278478754952,-0.00024018088066086012,-0.003534616425350838,0.004434410519424569,-0.004505113503331896,-0.003917674853129248
,,,,,,,0.014377943109360991,0.021881824575115564,-0.014394072303878711,0.00020365655890871887,0.003563572154502731,0.021923082132655036,-0.0029977533210654088,-0.007746035199216461,-0.01204107075653901,-0.0291390057958095,-0.008126339286190849,0.005432686396745896,-0.006726258948220262,0.011557248727113981,0.0022402642341837788,0.005157208577478993,0.005150831194796444,-0.00037612116276098794,0.0014304180765820442,-0.002391263194306012
,,,,,,,-0.01366851062792281,-0.007323475628880496,-0.001436803801494722,0.018275899101721258,0.004569207542352847,-0.005707149230033385,-0.003686484632419967,0.004590610444640897,-0.014325252657524401,-0.014472173763078562,-0.006170888885930608,0.03961237706436327,-0.006771738641760436,-0.0018219871159198065,0.002953987861368316,-0.0026776740173756293,-0.0008856553747310126,-0.0017247144420504058,-0.0038114001356977178,0.006826380452185188
,,,,,,,0.006218570938002703,0.009073206367206781,0.001285873684330419,0.03835398638810432,0.01648711269058647,0.007770953720093069,-0.00920122579349353,-0.004388393470709162,0.0019976084123651673,-0.023544468081441266,-0.010546330373423883,-0.020491129394985885,-0.0007566536855732945,0.002657147263600999,0.002423869039157974,0.004994336372129554,0.002832683418361536,0.00290454259280495,0.0076098038421826796,0.00433557714282884
,,,,,,,0.022254556258099786,0.0021834200573835174,0.016862872777064226,-0.00751303159380481,0.004885343015139798,0.0033429258040649193,0.00458599065593461,0.00020547729121720896,0.0008588770185601806,-0.010000382950510372,-0.007497619081277034,0.017596966497611086,-0.008616422273152083,0.0030488017859932348,-0.003928268414010711,-0.0008160844634761753,-0.0021870535309640024,0.004580845835956164,-0.0012160901947261627,0.0009898715612572586
,,,,,,,-0.009555363251306884,0.022248029332176723,-0.024936969445722292,-0.006891591637773332,-0.002091566352906487,0.013367412893987981,0.02097524919243145,0.005812842480036996,0.002083416643704082,-0.0009350075166457738,-0.0033550809859002897,-0.002524475194003556,0.008769836954521269,0.0011774086577664542,0.0009468174113559445,0.004126296327285235,-0.0030491344274871817,-0.0031417259742340083,-0.002627881839369952,-0.006159595005563615
,,,,,,,-0.00531297729602772,-0.007732982853551515,0.023393254791909204,0.01611241315603608,0.009990871682883573,0.015965111967268526,-0.010325329142542729,0.00041422269810937815,0.002789531979085003,-0.02279432351517648,-0.013705670191786421,0.0032232890440300928,-0.0033420720044744614,-0.00029422600619653035,0.002020701480273307,-0.004070445028492615,0.0006208411509284808,-0.00010537835676188047,-0.0021565786057555895,0.0012569828373532946
,,,,,,,0.0013465136508764124,-0.00804721842180776,-0.0019201184786848415,0.010678372344394671,0.012244704889246406,0.0006700414906576663,0.0005921945667275807,-0.0040138589052656866,-0.0018820225463480511,-0.014349757010005012,0.0005061833394960305,-0.00010512245301242171,-0.028719882193216414,0.0023798769475002297,0.0002358923345397097,0.0019077126034939475,0.00026414321771842564,-0.005092203168208264,0.0037920871173582047,0.005513286453937632
,,,,,,,-0.004684756541161993,-0.005643926454440222,-0.005953216049211301,0.0281506098860405,-0.011926078151369925,-0.007184178703461835,0.014472205554154292,-0.0007460980392583084,0.015248634386020822,-0.015663317953303973,0.009372771737866471,-0.003892363333980435,-0.003398220566218061,-0.012461230426098426,-0.010232388291855424,-0.002060310407842866,0.002599135176834165,-0.012290305087464697,-0.0005887349161574263,-0.0016781683288276778
,,,,,,,-0.015156634310661327,-0.02088895724309807,-0.014731565628902512,0.00920892277988946,0.00632400069849858,0.004949721429391164,-0.00044641391245715155,-0.0005336295920533533,-0.015659039784765155,0.0037162772703831035,-0.008727561801469205,-0.005348329282387588,-0.010035438208439725,0.0036103474503131564,0.0010024481198674005,-0.004095801575772563,-0.0011432287665487128,0.001202298157068645,-0.003008334100651912,0.006955570449933575
,,,,,,,0.0010356297480602734,-0.004907550216807611,-0.02437285007798654,-0.004939381361805893,0.007361727423108983,-0.006427153697521061,0.004873717962497338,-0.003350110298821277,-0.00793497024780246,0.0015095093925800067,0.015542839236417689,0.0036450873557300916,-0.015962758154609454,0.0008308895183098359,0.011262655196986212,0.000805602127232837,-0.008981798918851987,0.0032445267812731596,0.008526759588117655,0.006663726447591035
